freq,indic_bt,nace_r2,s_adj,unit,geo\TIME_PERIOD,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
M,PRD,C1712,SCA,I21,DE,76.4,76.5,75.8,75.2,77.0,76.7,77.1,76.8,79.2,80.0,81.4,80.1,80.9,82.5,83.7,85.9,83.0,81.3,80.5,80.2,79.0,80.6,79.2,77.7,79.3,81.1,78.9,80.1,77.3,77.0,77.4,75.1,76.5,77.5,74.5,78.1
M,PRD,C1712,SCA,I21,EA19,79.9,79.3,77.1,77.5,79.1,78.4,79.9,79.0,81.6,81.8,82.8,82.3,83.8,87.4,87.1,88.2,86.7,85.3,84.5,84.2,,,,,,,,,,,,,,,,
M,PRD,C1712,SCA,I21,EA20,79.7,79.0,76.6,77.5,78.6,78.4,80.4,78.9,81.6,81.4,82.8,82.6,84.1,86.8,86.9,88.2,86.2,85.2,84.7,84.6,83.5,84.4,83.4,82.2,82.9,84.7,84.1,83.4,82.4,82.2,81.5,80.2,81.4,82.0,80.8,81.1
M,PRD,C1712,SCA,I21,EA21,79.7,79.0,76.6,77.5,78.6,78.4,80.4,78.9,81.6,81.4,82.8,82.6,84.1,86.8,86.9,88.2,86.2,85.2,84.7,84.6,83.5,84.4,83.4,82.2,82.9,84.7,84.1,83.4,82.4,82.2,81.5,80.2,81.4,82.0,80.8,81.1
M,PRD,C1712,SCA,I21,EL,106.2,109.3,102.5,103.9,104.8,95.4,104.9,103.6,104.0,109.9,110.7,106.6,96.7,107.9,102.1,102.8,97.4,102.8,97.4,97.0,100.3,92.8,94.7,100.5,51.4,87.2,99.0,93.6,95.6,99.4,95.3,91.5,95.7,95.6,98.2,94.2
M,PRD,C1712,SCA,I21,ES,88.8,88.0,85.3,84.1,85.6,88.6,89.3,84.8,88.0,89.5,92.4,91.4,95.3,96.0,95.3,94.6,94.2,94.8,93.2,93.4,95.1,94.2,92.9,94.6,92.6,92.3,92.0,90.2,91.6,90.1,89.4,89.1,88.4,89.0,88.2,88.7
M,PRD,C1712,SCA,I21,EU27_2020,82.6,80.7,79.4,79.0,80.5,79.3,80.9,79.8,81.1,80.6,82.3,84.2,85.0,88.9,87.7,90.1,87.4,87.2,87.7,87.5,,,,,,,,,,,,,,,,
M,PRD,C1712,SCA,I21,FR,79.2,80.1,75.7,81.9,78.3,75.1,84.6,83.5,85.4,82.5,82.7,81.7,84.5,92.9,86.3,89.1,88.4,87.4,88.7,87.8,84.9,85.8,85.1,86.2,85.3,83.7,89.7,85.9,86.9,88.4,87.1,86.5,87.0,88.3,87.2,81.6
M,PRD,C1712,SCA,I21,IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,PRD,C1712,SCA,I21,IT,80.2,77.0,72.9,74.8,75.6,77.9,80.5,77.4,79.9,78.6,79.4,83.7,83.7,83.8,86.6,86.6,84.8,83.1,83.1,84.0,81.8,82.5,81.9,80.0,80.5,84.1,85.6,81.6,80.9,81.3,78.5,80.1,81.9,80.9,83.1,81.7
M,PRD,C1712,SCA,I21,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,PRD,C1712,SCA,I21,SE,92.0,85.9,88.1,83.8,86.5,81.9,82.1,82.5,79.1,77.9,80.1,89.1,87.9,95.4,89.9,95.9,90.9,93.5,97.2,96.7,,,,,,,,,,,,,,,,
M,PRD,C1712,SCA,I21,TR,84.9,83.0,88.8,90.0,89.8,94.2,95.5,95.3,93.6,92.1,89.9,90.1,,,,,,,,,,,,,,,,,,,,,,,,
